pa,pb,a wins (11-rule),a wins (21-rule),difference
0.54,0.87,0.168317,0.148515,0.019802
0.54,0.88,0.0792079,0.118812,-0.0396041
0.54,0.89,0.108911,0.0594059,0.0495051
0.54,0.9,0.0594059,0.108911,-0.0495051
0.54,0.91,0.0990099,0.0891089,0.009901
0.54,0.92,0.049505,0.0594059,-0.0099009
0.54,0.93,0.0792079,0.0792079,0
0.54,0.94,0.039604,0.0693069,-0.0297029
0.54,0.95,0.049505,0.019802,0.029703
0.54,0.96,0.049505,0.0594059,-0.0099009
0.54,0.97,0.019802,0.019802,0
0.54,0.98,0,0.00990099,-0.00990099
0.54,0.99,0,0,0
0.55,0,1,1,0
0.55,0.01,1,1,0
0.55,0.02,1,0.990099,0.009901
0.55,0.03,0.990099,0.990099,0
0.55,0.04,0.950495,0.990099,-0.039604
0.55,0.05,0.950495,0.970297,-0.019802
0.55,0.06,0.950495,0.980198,-0.029703
0.55,0.07,0.930693,0.930693,0
0.55,0.08,0.930693,0.940594,-0.009901
0.55,0.09,0.920792,0.960396,-0.039604
0.55,0.1,0.940594,0.920792,0.019802
0.55,0.11,0.940594,0.960396,-0.019802
0.55,0.12,0.980198,0.90099,0.079208
0.55,0.13,0.920792,0.960396,-0.039604
0.55,0.14,0.910891,0.891089,0.019802
0.55,0.15,0.930693,0.90099,0.029703
0.55,0.16,0.881188,0.891089,-0.009901
0.55,0.17,0.891089,0.831683,0.059406
0.55,0.18,0.910891,0.90099,0.009901
0.55,0.19,0.861386,0.90099,-0.039604
0.55,0.2,0.930693,0.891089,0.039604
0.55,0.21,0.891089,0.910891,-0.019802
0.55,0.22,0.821782,0.831683,-0.009901
0.55,0.23,0.762376,0.762376,0
0.55,0.24,0.841584,0.792079,0.049505
0.55,0.25,0.80198,0.851485,-0.049505
0.55,0.26,0.821782,0.792079,0.029703
0.55,0.27,0.841584,0.831683,0.009901
0.55,0.28,0.831683,0.80198,0.029703
0.55,0.29,0.80198,0.70297,0.09901
0.55,0.3,0.732673,0.742574,-0.009901
0.55,0.31,0.762376,0.683168,0.079208
0.55,0.32,0.742574,0.722772,0.019802
0.55,0.33,0.841584,0.782178,0.059406
0.55,0.34,0.683168,0.792079,-0.108911
0.55,0.35,0.683168,0.752475,-0.069307
0.55,0.36,0.693069,0.792079,-0.09901
0.55,0.37,0.693069,0.732673,-0.039604
0.55,0.38,0.70297,0.70297,0
0.55,0.39,0.70297,0.70297,0
0.55,0.4,0.673267,0.712871,-0.039604
0.55,0.41,0.584158,0.584158,0
0.55,0.42,0.633663,0.574257,0.059406
0.55,0.43,0.574257,0.653465,-0.079208
0.55,0.44,0.534653,0.663366,-0.128713
0.55,0.45,0.70297,0.584158,0.118812
0.55,0.46,0.574257,0.653465,-0.079208
0.55,0.47,0.524752,0.584158,-0.059406
0.55,0.48,0.653465,0.524752,0.128713
0.55,0.49,0.534653,0.514851,0.019802
0.55,0.5,0.435644,0.60396,-0.168316
0.55,0.51,0.49505,0.564356,-0.069306
0.55,0.52,0.465347,0.514851,-0.049504
0.55,0.53,0.475248,0.405941,0.069307
0.55,0.54,0.544554,0.514851,0.029703
0.55,0.55,0.50495,0.475248,0.029702
0.55,0.56,0.554455,0.514851,0.039604
0.55,0.57,0.485149,0.514851,-0.029702
0.55,0.58,0.554455,0.39604,0.158415
0.55,0.59,0.475248,0.356436,0.118812
0.55,0.6,0.356436,0.524752,-0.168316
0.55,0.61,0.514851,0.445545,0.069306
0.55,0.62,0.336634,0.346535,-0.009901
0.55,0.63,0.39604,0.39604,0
0.55,0.64,0.336634,0.326733,0.009901
0.55,0.65,0.267327,0.415842,-0.148515
0.55,0.66,0.277228,0.366337,-0.089109
0.55,0.67,0.405941,0.376238,0.029703
0.55,0.68,0.316832,0.267327,0.049505
0.55,0.69,0.247525,0.326733,-0.079208
0.55,0.7,0.336634,0.316832,0.019802
0.55,0.71,0.346535,0.306931,0.039604
0.55,0.72,0.247525,0.267327,-0.019802
0.55,0.73,0.247525,0.326733,-0.079208
0.55,0.74,0.217822,0.336634,-0.118812
0.55,0.75,0.247525,0.247525,0
0.55,0.76,0.178218,0.207921,-0.029703
0.55,0.77,0.207921,0.277228,-0.069307
0.55,0.78,0.217822,0.178218,0.039604
0.55,0.79,0.207921,0.168317,0.039604
0.55,0.8,0.148515,0.247525,-0.09901
0.55,0.81,0.138614,0.188119,-0.049505
0.55,0.82,0.138614,0.207921,-0.069307
0.55,0.83,0.178218,0.247525,-0.069307
0.55,0.84,0.227723,0.19802,0.029703
0.55,0.85,0.158416,0.138614,0.019802
0.55,0.86,0.138614,0.128713,0.009901
0.55,0.87,0.0990099,0.0891089,0.009901
0.55,0.88,0.168317,0.0990099,0.0693071
0.55,0.89,0.0792079,0.0990099,-0.019802
0.55,0.9,0.0891089,0.0990099,-0.009901
0.55,0.91,0.0891089,0.0693069,0.019802
0.55,0.92,0.0594059,0.0693069,-0.009901
0.55,0.93,0.049505,0.0990099,-0.0495049
0.55,0.94,0.029703,0.049505,-0.019802
0.55,0.95,0.039604,0.029703,0.009901
0.55,0.96,0.029703,0.00990099,0.01980201
0.55,0.97,0.0693069,0.00990099,0.05940591
0.55,0.98,0.029703,0.049505,-0.019802
0.55,0.99,0,0.00990099,-0.00990099
0.56,0,1,1,0
0.56,0.01,1,1,0
0.56,0.02,1,1,0
0.56,0.03,0.990099,0.990099,0
0.56,0.04,0.980198,1,-0.019802
0.56,0.05,0.980198,0.990099,-0.009901
0.56,0.06,0.920792,0.970297,-0.049505
0.56,0.07,0.970297,0.980198,-0.009901
0.56,0.08,0.910891,0.970297,-0.059406
0.56,0.09,0.90099,0.950495,-0.049505
0.56,0.1,0.950495,0.940594,0.009901
0.56,0.11,0.970297,0.970297,0
0.56,0.12,0.930693,0.930693,0
0.56,0.13,0.940594,0.871287,0.069307
0.56,0.14,0.891089,0.930693,-0.039604
0.56,0.15,0.90099,0.920792,-0.019802
0.56,0.16,0.960396,0.90099,0.059406
0.56,0.17,0.910891,0.851485,0.059406
0.56,0.18,0.861386,0.90099,-0.039604
0.56,0.19,0.851485,0.851485,0
0.56,0.2,0.980198,0.871287,0.108911
0.56,0.21,0.881188,0.930693,-0.049505
0.56,0.22,0.841584,0.891089,-0.049505
0.56,0.23,0.871287,0.861386,0.009901
0.56,0.24,0.841584,0.90099,-0.059406
0.56,0.25,0.920792,0.90099,0.019802
0.56,0.26,0.80198,0.811881,-0.009901
0.56,0.27,0.792079,0.80198,-0.009901
0.56,0.28,0.782178,0.831683,-0.049505
0.56,0.29,0.821782,0.772277,0.049505
0.56,0.3,0.772277,0.653465,0.118812
0.56,0.31,0.80198,0.772277,0.029703
0.56,0.32,0.792079,0.782178,0.009901
0.56,0.33,0.663366,0.831683,-0.168317
0.56,0.34,0.782178,0.732673,0.049505
0.56,0.35,0.742574,0.80198,-0.059406
0.56,0.36,0.821782,0.821782,0
0.56,0.37,0.70297,0.722772,-0.019802
0.56,0.38,0.693069,0.60396,0.089109
0.56,0.39,0.673267,0.623762,0.049505
0.56,0.4,0.663366,0.70297,-0.039604
0.56,0.41,0.722772,0.613861,0.108911
0.56,0.42,0.633663,0.633663,0
0.56,0.43,0.742574,0.673267,0.069307
0.56,0.44,0.594059,0.683168,-0.089109
0.56,0.45,0.613861,0.623762,-0.009901
0.56,0.46,0.623762,0.594059,0.029703
0.56,0.47,0.623762,0.594059,0.029703
0.56,0.48,0.524752,0.653465,-0.128713
0.56,0.49,0.594059,0.49505,0.099009
0.56,0.5,0.623762,0.534653,0.089109
0.56,0.51,0.564356,0.544554,0.019802
0.56,0.52,0.544554,0.514851,0.029703
0.56,0.53,0.524752,0.465347,0.059405
0.56,0.54,0.49505,0.534653,-0.039603
0.56,0.55,0.485149,0.574257,-0.089108
0.56,0.56,0.50495,0.415842,0.089108
0.56,0.57,0.445545,0.356436,0.089109
0.56,0.58,0.465347,0.425743,0.039604
0.56,0.59,0.475248,0.445545,0.029703
0.56,0.6,0.445545,0.405941,0.039604
0.56,0.61,0.435644,0.475248,-0.039604
0.56,0.62,0.445545,0.435644,0.009901
0.56,0.63,0.346535,0.415842,-0.069307
0.56,0.64,0.306931,0.386139,-0.079208
0.56,0.65,0.336634,0.425743,-0.089109
0.56,0.66,0.376238,0.336634,0.039604
0.56,0.67,0.386139,0.346535,0.039604
0.56,0.68,0.356436,0.376238,-0.019802
0.56,0.69,0.277228,0.326733,-0.049505
0.56,0.7,0.306931,0.247525,0.059406
0.56,0.71,0.326733,0.366337,-0.039604
0.56,0.72,0.257426,0.267327,-0.009901
0.56,0.73,0.29703,0.277228,0.019802
0.56,0.74,0.277228,0.316832,-0.039604
0.56,0.75,0.336634,0.247525,0.089109
0.56,0.76,0.316832,0.247525,0.069307
0.56,0.77,0.257426,0.178218,0.079208
0.56,0.78,0.188119,0.188119,0
0.56,0.79,0.188119,0.118812,0.069307
0.56,0.8,0.148515,0.207921,-0.059406
0.56,0.81,0.158416,0.158416,0
0.56,0.82,0.188119,0.0990099,0.0891091
0.56,0.83,0.178218,0.0891089,0.0891091
0.56,0.84,0.118812,0.118812,0
0.56,0.85,0.108911,0.108911,0
0.56,0.86,0.19802,0.138614,0.059406
0.56,0.87,0.0990099,0.158416,-0.0594061
0.56,0.88,0.118812,0.0990099,0.0198021
0.56,0.89,0.0891089,0.0792079,0.009901
0.56,0.9,0.0792079,0.138614,-0.0594061
0.56,0.91,0.0891089,0.0594059,0.029703
0.56,0.92,0.049505,0.0693069,-0.0198019
0.56,0.93,0.0594059,0.0792079,-0.019802
0.56,0.94,0.049505,0.0693069,-0.0198019
0.56,0.95,0.049505,0.039604,0.009901
0.56,0.96,0.029703,0.0693069,-0.0396039
0.56,0.97,0.029703,0,0.029703
0.56,0.98,0.039604,0.029703,0.009901
0.56,0.99,0.019802,0.019802,0
0.57,0,1,1,0
0.57,0.01,1,1,0
0.57,0.02,1,0.970297,0.029703
0.57,0.03,0.980198,1,-0.019802
0.57,0.04,0.980198,0.970297,0.009901
0.57,0.05,0.960396,0.960396,0
0.57,0.06,0.980198,0.980198,0
0.57,0.07,0.950495,0.990099,-0.039604
