pa,pb,a wins
0.11,0.55,0.0693069
0.11,0.56,0.0792079
0.11,0.57,0.029703
0.11,0.58,0.049505
0.11,0.59,0.049505
0.11,0.6,0.049505
0.11,0.61,0.019802
0.11,0.62,0.0594059
0.11,0.63,0.049505
0.11,0.64,0.00990099
0.11,0.65,0.039604
0.11,0.66,0.049505
0.11,0.67,0.0594059
0.11,0.68,0.00990099
0.11,0.69,0.029703
0.11,0.7,0.039604
0.11,0.71,0.019802
0.11,0.72,0.019802
0.11,0.73,0.029703
0.11,0.74,0.019802
0.11,0.75,0
0.11,0.76,0.029703
0.11,0.77,0.029703
0.11,0.78,0.039604
0.11,0.79,0.00990099
0.11,0.8,0.029703
0.11,0.81,0.00990099
0.11,0.82,0
0.11,0.83,0
0.11,0.84,0.00990099
0.11,0.85,0.00990099
0.11,0.86,0.00990099
0.11,0.87,0
0.11,0.88,0
0.11,0.89,0.019802
0.11,0.9,0
0.11,0.91,0
0.11,0.92,0
0.11,0.93,0
0.11,0.94,0
0.11,0.95,0
0.11,0.96,0.00990099
0.11,0.97,0
0.11,0.98,0
0.11,0.99,0
0.12,0,1
0.12,0.01,0.920792
0.12,0.02,0.910891
0.12,0.03,0.80198
0.12,0.04,0.831683
0.12,0.05,0.712871
0.12,0.06,0.683168
0.12,0.07,0.633663
0.12,0.08,0.623762
0.12,0.09,0.524752
0.12,0.1,0.623762
0.12,0.11,0.465347
0.12,0.12,0.445545
0.12,0.13,0.455446
0.12,0.14,0.435644
0.12,0.15,0.415842
0.12,0.16,0.425743
0.12,0.17,0.415842
0.12,0.18,0.336634
0.12,0.19,0.465347
0.12,0.2,0.386139
0.12,0.21,0.247525
0.12,0.22,0.247525
0.12,0.23,0.267327
0.12,0.24,0.306931
0.12,0.25,0.227723
0.12,0.26,0.207921
0.12,0.27,0.287129
0.12,0.28,0.217822
0.12,0.29,0.267327
0.12,0.3,0.247525
0.12,0.31,0.267327
0.12,0.32,0.188119
0.12,0.33,0.168317
0.12,0.34,0.138614
0.12,0.35,0.247525
0.12,0.36,0.108911
0.12,0.37,0.227723
0.12,0.38,0.257426
0.12,0.39,0.118812
0.12,0.4,0.188119
0.12,0.41,0.188119
0.12,0.42,0.148515
0.12,0.43,0.108911
0.12,0.44,0.128713
0.12,0.45,0.118812
0.12,0.46,0.0891089
0.12,0.47,0.0594059
0.12,0.48,0.0891089
0.12,0.49,0.0990099
0.12,0.5,0.0891089
0.12,0.51,0.128713
0.12,0.52,0.0891089
0.12,0.53,0.0792079
0.12,0.54,0.039604
0.12,0.55,0.108911
0.12,0.56,0.029703
0.12,0.57,0.0693069
0.12,0.58,0.0792079
0.12,0.59,0.039604
0.12,0.6,0.0891089
0.12,0.61,0.039604
0.12,0.62,0.039604
0.12,0.63,0.00990099
0.12,0.64,0.039604
0.12,0.65,0.0693069
0.12,0.66,0.049505
0.12,0.67,0.019802
0.12,0.68,0.0594059
0.12,0.69,0.0594059
0.12,0.7,0.0594059
0.12,0.71,0.0891089
0.12,0.72,0.039604
0.12,0.73,0.049505
0.12,0.74,0.019802
0.12,0.75,0.039604
0.12,0.76,0.029703
0.12,0.77,0.029703
0.12,0.78,0.029703
0.12,0.79,0.039604
0.12,0.8,0.019802
0.12,0.81,0.00990099
0.12,0.82,0.039604
0.12,0.83,0.00990099
0.12,0.84,0.00990099
0.12,0.85,0.00990099
0.12,0.86,0
0.12,0.87,0.00990099
0.12,0.88,0
0.12,0.89,0
0.12,0.9,0
0.12,0.91,0
0.12,0.92,0
0.12,0.93,0.00990099
0.12,0.94,0.019802
0.12,0.95,0
0.12,0.96,0
0.12,0.97,0
0.12,0.98,0
0.12,0.99,0
0.13,0,1
0.13,0.01,0.910891
0.13,0.02,0.950495
0.13,0.03,0.782178
0.13,0.04,0.782178
0.13,0.05,0.811881
0.13,0.06,0.673267
0.13,0.07,0.70297
0.13,0.08,0.693069
0.13,0.09,0.524752
0.13,0.1,0.524752
0.13,0.11,0.564356
0.13,0.12,0.485149
0.13,0.13,0.534653
0.13,0.14,0.514851
0.13,0.15,0.435644
0.13,0.16,0.405941
0.13,0.17,0.39604
0.13,0.18,0.405941
0.13,0.19,0.326733
0.13,0.2,0.356436
0.13,0.21,0.39604
0.13,0.22,0.29703
0.13,0.23,0.346535
0.13,0.24,0.356436
0.13,0.25,0.306931
0.13,0.26,0.287129
0.13,0.27,0.217822
0.13,0.28,0.207921
0.13,0.29,0.19802
0.13,0.3,0.287129
0.13,0.31,0.257426
0.13,0.32,0.207921
0.13,0.33,0.237624
0.13,0.34,0.237624
0.13,0.35,0.217822
0.13,0.36,0.158416
0.13,0.37,0.138614
0.13,0.38,0.0990099
0.13,0.39,0.19802
0.13,0.4,0.217822
0.13,0.41,0.178218
0.13,0.42,0.108911
0.13,0.43,0.108911
0.13,0.44,0.108911
0.13,0.45,0.188119
0.13,0.46,0.148515
0.13,0.47,0.0891089
0.13,0.48,0.108911
0.13,0.49,0.118812
0.13,0.5,0.148515
0.13,0.51,0.0693069
0.13,0.52,0.118812
0.13,0.53,0.128713
0.13,0.54,0.0990099
0.13,0.55,0.108911
0.13,0.56,0.029703
0.13,0.57,0.039604
0.13,0.58,0.0792079
0.13,0.59,0.148515
0.13,0.6,0.118812
0.13,0.61,0.0693069
0.13,0.62,0.0693069
0.13,0.63,0.0891089
0.13,0.64,0.0693069
0.13,0.65,0.029703
0.13,0.66,0.039604
0.13,0.67,0.0792079
0.13,0.68,0.0693069
0.13,0.69,0.029703
0.13,0.7,0.00990099
0.13,0.71,0.049505
0.13,0.72,0.00990099
0.13,0.73,0.039604
0.13,0.74,0.0594059
0.13,0.75,0.019802
0.13,0.76,0.019802
0.13,0.77,0.029703
0.13,0.78,0.039604
0.13,0.79,0.00990099
0.13,0.8,0.00990099
0.13,0.81,0.019802
0.13,0.82,0
0.13,0.83,0.029703
0.13,0.84,0.019802
0.13,0.85,0.00990099
0.13,0.86,0.019802
0.13,0.87,0
0.13,0.88,0.00990099
0.13,0.89,0.00990099
0.13,0.9,0
0.13,0.91,0
0.13,0.92,0
0.13,0.93,0
0.13,0.94,0
0.13,0.95,0
0.13,0.96,0
0.13,0.97,0
0.13,0.98,0
0.13,0.99,0
0.14,0,1
0.14,0.01,0.930693
0.14,0.02,0.871287
0.14,0.03,0.881188
0.14,0.04,0.811881
0.14,0.05,0.821782
0.14,0.06,0.683168
0.14,0.07,0.722772
0.14,0.08,0.673267
0.14,0.09,0.633663
0.14,0.1,0.60396
0.14,0.11,0.594059
0.14,0.12,0.534653
0.14,0.13,0.465347
0.14,0.14,0.514851
0.14,0.15,0.514851
0.14,0.16,0.425743
0.14,0.17,0.336634
0.14,0.18,0.386139
0.14,0.19,0.415842
0.14,0.2,0.386139
0.14,0.21,0.316832
0.14,0.22,0.326733
0.14,0.23,0.336634
0.14,0.24,0.356436
0.14,0.25,0.257426
0.14,0.26,0.29703
0.14,0.27,0.257426
0.14,0.28,0.257426
0.14,0.29,0.356436
0.14,0.3,0.257426
0.14,0.31,0.277228
0.14,0.32,0.277228
0.14,0.33,0.257426
0.14,0.34,0.188119
0.14,0.35,0.19802
0.14,0.36,0.257426
0.14,0.37,0.148515
0.14,0.38,0.148515
0.14,0.39,0.227723
0.14,0.4,0.207921
0.14,0.41,0.138614
0.14,0.42,0.118812
0.14,0.43,0.128713
0.14,0.44,0.178218
0.14,0.45,0.148515
0.14,0.46,0.148515
0.14,0.47,0.0891089
0.14,0.48,0.128713
0.14,0.49,0.128713
0.14,0.5,0.118812
0.14,0.51,0.118812
0.14,0.52,0.0990099
0.14,0.53,0.0891089
0.14,0.54,0.0693069
0.14,0.55,0.138614
0.14,0.56,0.0693069
0.14,0.57,0.0594059
0.14,0.58,0.108911
0.14,0.59,0.0594059
0.14,0.6,0.039604
0.14,0.61,0.0891089
0.14,0.62,0.049505
0.14,0.63,0.029703
0.14,0.64,0.049505
0.14,0.65,0.029703
0.14,0.66,0.0594059
0.14,0.67,0.039604
0.14,0.68,0.049505
0.14,0.69,0.039604
0.14,0.7,0.019802
0.14,0.71,0.029703
0.14,0.72,0.0594059
0.14,0.73,0.019802
0.14,0.74,0.00990099
0.14,0.75,0.039604
0.14,0.76,0.029703
0.14,0.77,0.039604
0.14,0.78,0.039604
0.14,0.79,0.00990099
0.14,0.8,0.00990099
0.14,0.81,0.019802
0.14,0.82,0.019802
0.14,0.83,0.019802
0.14,0.84,0
0.14,0.85,0.029703
0.14,0.86,0.00990099
0.14,0.87,0.019802
0.14,0.88,0
0.14,0.89,0
0.14,0.9,0
0.14,0.91,0
0.14,0.92,0.00990099
0.14,0.93,0
0.14,0.94,0
0.14,0.95,0
0.14,0.96,0
0.14,0.97,0.00990099
0.14,0.98,0
0.14,0.99,0
0.15,0,1
0.15,0.01,0.940594
0.15,0.02,0.920792
0.15,0.03,0.831683
0.15,0.04,0.841584
0.15,0.05,0.762376
0.15,0.06,0.722772
0.15,0.07,0.732673
0.15,0.08,0.683168
0.15,0.09,0.633663
0.15,0.1,0.633663
0.15,0.11,0.584158
0.15,0.12,0.524752
0.15,0.13,0.435644
0.15,0.14,0.554455
0.15,0.15,0.544554
0.15,0.16,0.445545
0.15,0.17,0.415842
0.15,0.18,0.386139
0.15,0.19,0.415842
0.15,0.2,0.49505
0.15,0.21,0.376238
0.15,0.22,0.29703
0.15,0.23,0.425743
0.15,0.24,0.326733
0.15,0.25,0.237624
0.15,0.26,0.237624
0.15,0.27,0.227723
0.15,0.28,0.306931
0.15,0.29,0.257426
0.15,0.3,0.257426
0.15,0.31,0.188119
0.15,0.32,0.247525
0.15,0.33,0.247525
0.15,0.34,0.227723
0.15,0.35,0.247525
0.15,0.36,0.19802
0.15,0.37,0.188119
0.15,0.38,0.257426
0.15,0.39,0.108911
0.15,0.4,0.19802
0.15,0.41,0.148515
0.15,0.42,0.158416
0.15,0.43,0.178218
0.15,0.44,0.207921
0.15,0.45,0.207921
0.15,0.46,0.158416
0.15,0.47,0.138614
0.15,0.48,0.0990099
0.15,0.49,0.148515
0.15,0.5,0.118812
0.15,0.51,0.0594059
0.15,0.52,0.0990099
0.15,0.53,0.0990099
0.15,0.54,0.0990099
0.15,0.55,0.0990099
0.15,0.56,0.049505
0.15,0.57,0.049505
0.15,0.58,0.049505
0.15,0.59,0.0594059
0.15,0.6,0.0792079
0.15,0.61,0.0891089
0.15,0.62,0.0792079
0.15,0.63,0.0990099
0.15,0.64,0.0594059
0.15,0.65,0.019802
0.15,0.66,0.0594059
0.15,0.67,0.0693069
0.15,0.68,0.029703
0.15,0.69,0.019802
0.15,0.7,0.029703
0.15,0.71,0.029703
0.15,0.72,0.0693069
0.15,0.73,0.039604
0.15,0.74,0
0.15,0.75,0.049505
0.15,0.76,0.019802
0.15,0.77,0.039604
0.15,0.78,0.039604
0.15,0.79,0.019802
0.15,0.8,0.029703
0.15,0.81,0.039604
0.15,0.82,0.00990099
0.15,0.83,0.019802
0.15,0.84,0.019802
0.15,0.85,0.029703
0.15,0.86,0.029703
0.15,0.87,0.00990099
0.15,0.88,0
0.15,0.89,0.019802
0.15,0.9,0.00990099
0.15,0.91,0
0.15,0.92,0
0.15,0.93,0
0.15,0.94,0.00990099
0.15,0.95,0
0.15,0.96,0.00990099
0.15,0.97,0.00990099
0.15,0.98,0
0.15,0.99,0
0.16,0,1
0.16,0.01,0.940594
0.16,0.02,0.90099
0.16,0.03,0.851485
0.16,0.04,0.831683
0.16,0.05,0.792079
0.16,0.06,0.792079
0.16,0.07,0.673267
0.16,0.08,0.633663
0.16,0.09,0.673267
0.16,0.1,0.613861
0.16,0.11,0.584158
0.16,0.12,0.613861
0.16,0.13,0.613861
0.16,0.14,0.544554
0.16,0.15,0.60396
0.16,0.16,0.39604
0.16,0.17,0.455446
0.16,0.18,0.455446
0.16,0.19,0.425743
0.16,0.2,0.524752
0.16,0.21,0.356436
0.16,0.22,0.336634
0.16,0.23,0.455446
0.16,0.24,0.39604
0.16,0.25,0.306931
0.16,0.26,0.366337
0.16,0.27,0.277228
0.16,0.28,0.356436
0.16,0.29,0.29703
0.16,0.3,0.306931
0.16,0.31,0.227723
0.16,0.32,0.237624
0.16,0.33,0.346535
0.16,0.34,0.247525
0.16,0.35,0.217822
0.16,0.36,0.227723
0.16,0.37,0.247525
0.16,0.38,0.227723
0.16,0.39,0.217822
0.16,0.4,0.188119
0.16,0.41,0.178218
0.16,0.42,0.207921
0.16,0.43,0.178218
0.16,0.44,0.158416
0.16,0.45,0.108911
0.16,0.46,0.158416
0.16,0.47,0.207921
0.16,0.48,0.188119
0.16,0.49,0.188119
0.16,0.5,0.0891089
0.16,0.51,0.128713
0.16,0.52,0.148515
0.16,0.53,0.108911
0.16,0.54,0.049505
0.16,0.55,0.039604
0.16,0.56,0.158416
0.16,0.57,0.049505
0.16,0.58,0.0594059
0.16,0.59,0.0693069
0.16,0.6,0.039604
0.16,0.61,0.108911
0.16,0.62,0.0594059
0.16,0.63,0.108911
0.16,0.64,0.0792079
0.16,0.65,0.039604
0.16,0.66,0.039604
0.16,0.67,0.029703
0.16,0.68,0.029703
0.16,0.69,0.049505
0.16,0.7,0.0693069
0.16,0.71,0.039604
0.16,0.72,0.039604
0.16,0.73,0.029703
0.16,0.74,0.039604
0.16,0.75,0.019802
0.16,0.76,0.049505
0.16,0.77,0.019802
0.16,0.78,0.019802
0.16,0.79,0.039604
0.16,0.8,0.049505
0.16,0.81,0.039604
0.16,0.82,0.00990099
0.16,0.83,0.029703
0.16,0.84,0.029703
0.16,0.85,0
0.16,0.86,0.019802
0.16,0.87,0.00990099
0.16,0.88,0
0.16,0.89,0.019802
0.16,0.9,0
0.16,0.91,0.00990099
0.16,0.92,0
0.16,0.93,0.00990099
0.16,0.94,0
0.16,0.95,0
0.16,0.96,0
0.16,0.97,0
0.16,0.98,0
0.16,0.99,0
0.17,0,0.990099
0.17,0.01,0.960396
0.17,0.02,0.871287
0.17,0.03,0.861386
0.17,0.04,0.90099
0.17,0.05,0.80198
0.17,0.06,0.80198
0.17,0.07,0.821782
0.17,0.08,0.712871
0.17,0.09,0.722772
0.17,0.1,0.574257
0.17,0.11,0.623762
0.17,0.12,0.574257
0.17,0.13,0.594059
0.17,0.14,0.564356
0.17,0.15,0.514851
0.17,0.16,0.554455
0.17,0.17,0.574257
0.17,0.18,0.534653
0.17,0.19,0.475248
0.17,0.2,0.39604
0.17,0.21,0.435644
0.17,0.22,0.465347
0.17,0.23,0.326733
0.17,0.24,0.336634
0.17,0.25,0.366337
0.17,0.26,0.336634
0.17,0.27,0.326733
0.17,0.28,0.366337
0.17,0.29,0.326733
0.17,0.3,0.237624
0.17,0.31,0.267327
0.17,0.32,0.29703
0.17,0.33,0.29703
0.17,0.34,0.247525
0.17,0.35,0.217822
0.17,0.36,0.227723
0.17,0.37,0.188119
0.17,0.38,0.217822
0.17,0.39,0.217822
0.17,0.4,0.217822
0.17,0.41,0.128713
0.17,0.42,0.207921
0.17,0.43,0.168317
0.17,0.44,0.227723
0.17,0.45,0.128713
0.17,0.46,0.128713
0.17,0.47,0.178218
0.17,0.48,0.188119
0.17,0.49,0.148515
0.17,0.5,0.128713
0.17,0.51,0.128713
0.17,0.52,0.217822
0.17,0.53,0.0792079
0.17,0.54,0.0792079
0.17,0.55,0.118812
0.17,0.56,0.049505
0.17,0.57,0.0594059
0.17,0.58,0.108911
0.17,0.59,0.049505
0.17,0.6,0.108911
0.17,0.61,0.178218
0.17,0.62,0.0594059
0.17,0.63,0.0990099
0.17,0.64,0.0990099
0.17,0.65,0.0693069
0.17,0.66,0.019802
0.17,0.67,0.049505
0.17,0.68,0.049505
0.17,0.69,0.00990099
0.17,0.7,0.0792079
0.17,0.71,0.029703
0.17,0.72,0.039604
0.17,0.73,0.00990099
0.17,0.74,0.019802
0.17,0.75,0
0.17,0.76,0.00990099
0.17,0.77,0.00990099
0.17,0.78,0.0693069
0.17,0.79,0.029703
0.17,0.8,0.00990099
0.17,0.81,0.039604
0.17,0.82,0.00990099
0.17,0.83,0.039604
0.17,0.84,0.019802
0.17,0.85,0.00990099
0.17,0.86,0.039604
0.17,0.87,0.019802
0.17,0.88,0.00990099
0.17,0.89,0.039604
0.17,0.9,0
0.17,0.91,0.00990099
0.17,0.92,0
0.17,0.93,0
0.17,0.94,0
0.17,0.95,0.00990099
0.17,0.96,0
0.17,0.97,0.00990099
0.17,0.98,0
0.17,0.99,0
0.18,0,1
0.18,0.01,0.920792
0.18,0.02,0.891089
0.18,0.03,0.881188
0.18,0.04,0.811881
0.18,0.05,0.861386
0.18,0.06,0.80198
0.18,0.07,0.782178
0.18,0.08,0.792079
0.18,0.09,0.673267
0.18,0.1,0.673267
0.18,0.11,0.653465
0.18,0.12,0.574257
0.18,0.13,0.60396
0.18,0.14,0.564356
0.18,0.15,0.584158
0.18,0.16,0.574257
0.18,0.17,0.524752
0.18,0.18,0.326733
0.18,0.19,0.435644
0.18,0.2,0.445545
0.18,0.21,0.514851
0.18,0.22,0.316832
0.18,0.23,0.435644
0.18,0.24,0.386139
0.18,0.25,0.356436
0.18,0.26,0.415842
0.18,0.27,0.346535
0.18,0.28,0.366337
0.18,0.29,0.247525
0.18,0.3,0.326733
0.18,0.31,0.257426
0.18,0.32,0.316832
0.18,0.33,0.247525
0.18,0.34,0.207921
0.18,0.35,0.217822
0.18,0.36,0.237624
0.18,0.37,0.247525
0.18,0.38,0.247525
0.18,0.39,0.217822
0.18,0.4,0.237624
0.18,0.41,0.267327
0.18,0.42,0.247525
0.18,0.43,0.207921
0.18,0.44,0.178218
0.18,0.45,0.227723
0.18,0.46,0.158416
0.18,0.47,0.188119
0.18,0.48,0.108911
0.18,0.49,0.0990099
0.18,0.5,0.178218
0.18,0.51,0.158416
0.18,0.52,0.0990099
0.18,0.53,0.0990099
0.18,0.54,0.118812
0.18,0.55,0.118812
0.18,0.56,0.0891089
0.18,0.57,0.0990099
0.18,0.58,0.158416
0.18,0.59,0.039604
0.18,0.6,0.0990099
0.18,0.61,0.039604
0.18,0.62,0.0891089
0.18,0.63,0.0891089
0.18,0.64,0.118812
0.18,0.65,0.0990099
0.18,0.66,0.049505
0.18,0.67,0.049505
0.18,0.68,0.0693069
0.18,0.69,0.0693069
0.18,0.7,0.0792079
0.18,0.71,0.0891089
0.18,0.72,0.0594059
0.18,0.73,0.029703
0.18,0.74,0.029703
0.18,0.75,0.049505
0.18,0.76,0.039604
0.18,0.77,0.049505
0.18,0.78,0.049505
0.18,0.79,0.00990099
0.18,0.8,0.00990099
0.18,0.81,0.00990099
0.18,0.82,0.039604
0.18,0.83,0.00990099
0.18,0.84,0.029703
0.18,0.85,0.00990099
0.18,0.86,0
0.18,0.87,0.00990099
0.18,0.88,0
0.18,0.89,0
0.18,0.9,0
0.18,0.91,0.029703
0.18,0.92,0.019802
0.18,0.93,0.00990099
0.18,0.94,0
0.18,0.95,0.00990099
0.18,0.96,0
0.18,0.97,0
0.18,0.98,0
0.18,0.99,0.00990099
0.19,0,1
0.19,0.01,0.970297
0.19,0.02,0.940594
0.19,0.03,0.930693
0.19,0.04,0.871287
0.19,0.05,0.821782
0.19,0.06,0.831683
0.19,0.07,0.811881
0.19,0.08,0.70297
0.19,0.09,0.70297
0.19,0.1,0.762376
0.19,0.11,0.673267
0.19,0.12,0.663366
0.19,0.13,0.594059
0.19,0.14,0.613861
0.19,0.15,0.60396
0.19,0.16,0.623762
0.19,0.17,0.554455
0.19,0.18,0.49505
0.19,0.19,0.475248
0.19,0.2,0.455446
0.19,0.21,0.425743
0.19,0.22,0.435644
0.19,0.23,0.386139
0.19,0.24,0.366337
0.19,0.25,0.455446
0.19,0.26,0.376238
0.19,0.27,0.485149
0.19,0.28,0.346535
0.19,0.29,0.39604
0.19,0.3,0.316832
0.19,0.31,0.277228
0.19,0.32,0.287129
0.19,0.33,0.306931
0.19,0.34,0.267327
0.19,0.35,0.316832
0.19,0.36,0.247525
0.19,0.37,0.247525
0.19,0.38,0.267327
0.19,0.39,0.158416
0.19,0.4,0.237624
0.19,0.41,0.257426
0.19,0.42,0.188119
0.19,0.43,0.178218
0.19,0.44,0.148515
0.19,0.45,0.257426
0.19,0.46,0.178218
0.19,0.47,0.178218
0.19,0.48,0.138614
0.19,0.49,0.178218
0.19,0.5,0.19802
0.19,0.51,0.178218
0.19,0.52,0.138614
0.19,0.53,0.108911
0.19,0.54,0.108911
0.19,0.55,0.148515
0.19,0.56,0.0990099
0.19,0.57,0.0891089
0.19,0.58,0.108911
0.19,0.59,0.128713
0.19,0.6,0.118812
0.19,0.61,0.148515
0.19,0.62,0.0792079
0.19,0.63,0.0693069
0.19,0.64,0.0693069
0.19,0.65,0.0594059
0.19,0.66,0.108911
0.19,0.67,0.0594059
0.19,0.68,0.0693069
0.19,0.69,0.049505
0.19,0.7,0.0792079
0.19,0.71,0.039604
0.19,0.72,0.049505
0.19,0.73,0.049505
0.19,0.74,0.049505
0.19,0.75,0.0990099
0.19,0.76,0.019802
0.19,0.77,0.00990099
0.19,0.78,0.039604
0.19,0.79,0.049505
0.19,0.8,0.019802
0.19,0.81,0.029703
0.19,0.82,0.049505
0.19,0.83,0.019802
0.19,0.84,0.019802
0.19,0.85,0.00990099
0.19,0.86,0.019802
0.19,0.87,0.00990099
0.19,0.88,0
0.19,0.89,0
0.19,0.9,0.019802
0.19,0.91,0
0.19,0.92,0.00990099
0.19,0.93,0.00990099
0.19,0.94,0
0.19,0.95,0.00990099
0.19,0.96,0.00990099
0.19,0.97,0
0.19,0.98,0
0.19,0.99,0
0.2,0,1
0.2,0.01,0.980198
0.2,0.02,0.930693
0.2,0.03,0.90099
0.2,0.04,0.821782
0.2,0.05,0.851485
0.2,0.06,0.80198
0.2,0.07,0.683168
0.2,0.08,0.70297
0.2,0.09,0.742574
0.2,0.1,0.643564
0.2,0.11,0.712871
0.2,0.12,0.613861
0.2,0.13,0.732673
0.2,0.14,0.653465
0.2,0.15,0.60396
0.2,0.16,0.50495
0.2,0.17,0.584158
0.2,0.18,0.534653
0.2,0.19,0.584158
0.2,0.2,0.465347
0.2,0.21,0.50495
0.2,0.22,0.564356
0.2,0.23,0.524752
0.2,0.24,0.445545
0.2,0.25,0.415842
0.2,0.26,0.49505
0.2,0.27,0.405941
0.2,0.28,0.188119
0.2,0.29,0.386139
0.2,0.3,0.316832
0.2,0.31,0.376238
0.2,0.32,0.19802
0.2,0.33,0.326733
0.2,0.34,0.336634
0.2,0.35,0.346535
0.2,0.36,0.237624
0.2,0.37,0.217822
0.2,0.38,0.19802
0.2,0.39,0.227723
0.2,0.4,0.257426
0.2,0.41,0.247525
0.2,0.42,0.237624
0.2,0.43,0.19802
0.2,0.44,0.227723
0.2,0.45,0.158416
0.2,0.46,0.207921
0.2,0.47,0.227723
0.2,0.48,0.19802
0.2,0.49,0.148515
0.2,0.5,0.108911
0.2,0.51,0.158416
0.2,0.52,0.168317
0.2,0.53,0.138614
0.2,0.54,0.118812
0.2,0.55,0.0891089
0.2,0.56,0.108911
0.2,0.57,0.0891089
0.2,0.58,0.108911
0.2,0.59,0.128713
0.2,0.6,0.0990099
0.2,0.61,0.0693069
0.2,0.62,0.0891089
0.2,0.63,0.0594059
0.2,0.64,0.0693069
0.2,0.65,0.0891089
0.2,0.66,0.0594059
0.2,0.67,0.0891089
0.2,0.68,0.019802
0.2,0.69,0.0891089
0.2,0.7,0.0594059
0.2,0.71,0.049505
0.2,0.72,0.019802
0.2,0.73,0.0693069
0.2,0.74,0.0792079
0.2,0.75,0.019802
0.2,0.76,0.0594059
0.2,0.77,0.00990099
0.2,0.78,0.00990099
0.2,0.79,0.019802
0.2,0.8,0.019802
0.2,0.81,0.0693069
0.2,0.82,0.039604
0.2,0.83,0.019802
0.2,0.84,0.039604
0.2,0.85,0.019802
0.2,0.86,0.019802
0.2,0.87,0.049505
0.2,0.88,0.00990099
0.2,0.89,0.00990099
0.2,0.9,0.00990099
0.2,0.91,0
0.2,0.92,0.039604
0.2,0.93,0.00990099
0.2,0.94,0
0.2,0.95,0
0.2,0.96,0
0.2,0.97,0
0.2,0.98,0
0.2,0.99,0
0.21,0,1
0.21,0.01,0.950495
0.21,0.02,0.940594
0.21,0.03,0.90099
0.21,0.04,0.920792
0.21,0.05,0.831683
0.21,0.06,0.861386
0.21,0.07,0.821782
0.21,0.08,0.851485
0.21,0.09,0.732673
0.21,0.1,0.752475
0.21,0.11,0.732673
0.21,0.12,0.732673
0.21,0.13,0.633663
0.21,0.14,0.683168
0.21,0.15,0.544554
0.21,0.16,0.574257
0.21,0.17,0.465347
0.21,0.18,0.554455
0.21,0.19,0.534653
0.21,0.2,0.425743
0.21,0.21,0.554455
0.21,0.22,0.435644
0.21,0.23,0.49505
0.21,0.24,0.49505
0.21,0.25,0.445545
0.21,0.26,0.405941
0.21,0.27,0.39604
0.21,0.28,0.435644
0.21,0.29,0.366337
0.21,0.3,0.376238
0.21,0.31,0.366337
0.21,0.32,0.356436
0.21,0.33,0.376238
0.21,0.34,0.29703
0.21,0.35,0.356436
0.21,0.36,0.277228
0.21,0.37,0.287129
0.21,0.38,0.207921
0.21,0.39,0.287129
0.21,0.4,0.237624
0.21,0.41,0.217822
0.21,0.42,0.19802
0.21,0.43,0.237624
0.21,0.44,0.247525
0.21,0.45,0.267327
0.21,0.46,0.247525
0.21,0.47,0.188119
0.21,0.48,0.217822
0.21,0.49,0.168317
0.21,0.5,0.148515
0.21,0.51,0.178218
0.21,0.52,0.178218
0.21,0.53,0.128713
0.21,0.54,0.158416
0.21,0.55,0.118812
0.21,0.56,0.138614
0.21,0.57,0.108911
0.21,0.58,0.108911
0.21,0.59,0.108911
0.21,0.6,0.108911
0.21,0.61,0.0891089
0.21,0.62,0.0891089
0.21,0.63,0.0990099
0.21,0.64,0.0693069
0.21,0.65,0.0990099
0.21,0.66,0.0990099
0.21,0.67,0.049505
0.21,0.68,0.0693069
0.21,0.69,0.0594059
0.21,0.7,0.0990099
0.21,0.71,0.0792079
0.21,0.72,0.029703
0.21,0.73,0.0693069
0.21,0.74,0.039604
0.21,0.75,0.029703
0.21,0.76,0.00990099
0.21,0.77,0.039604
0.21,0.78,0.019802
0.21,0.79,0.049505
0.21,0.8,0.019802
0.21,0.81,0.039604
0.21,0.82,0.029703
0.21,0.83,0.049505
0.21,0.84,0.039604
0.21,0.85,0.029703
0.21,0.86,0
0.21,0.87,0.019802
0.21,0.88,0
0.21,0.89,0.019802
0.21,0.9,0.029703
0.21,0.91,0.00990099
0.21,0.92,0
0.21,0.93,0.00990099
0.21,0.94,0.019802
0.21,0.95,0
0.21,0.96,0
0.21,0.97,0.00990099
0.21,0.98,0
0.21,0.99,0
0.22,0,1
0.22,0.01,0.980198
0.22,0.02,0.940594
0.22,0.03,0.910891
0.22,0.04,0.891089
0.22,0.05,0.881188
0.22,0.06,0.792079
0.22,0.07,0.762376
0.22,0.08,0.80198
0.22,0.09,0.70297
0.22,0.1,0.732673
0.22,0.11,0.693069
0.22,0.12,0.643564
0.22,0.13,0.70297
0.22,0.14,0.594059
0.22,0.15,0.673267
0.22,0.16,0.60396
0.22,0.17,0.60396
0.22,0.18,0.574257
0.22,0.19,0.60396
0.22,0.2,0.584158
0.22,0.21,0.534653
0.22,0.22,0.475248
0.22,0.23,0.465347
0.22,0.24,0.415842
0.22,0.25,0.366337
0.22,0.26,0.49505
0.22,0.27,0.376238
0.22,0.28,0.326733
0.22,0.29,0.29703
0.22,0.3,0.376238
0.22,0.31,0.287129
0.22,0.32,0.386139
0.22,0.33,0.336634
0.22,0.34,0.29703
0.22,0.35,0.326733
0.22,0.36,0.247525
0.22,0.37,0.376238
0.22,0.38,0.257426
0.22,0.39,0.227723
0.22,0.4,0.277228
0.22,0.41,0.188119
0.22,0.42,0.247525
